model_id,feature_set,task,split,folds,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,majority_accuracy_mean,above_majority_mean,selected_layer_mean,selected_layers
phi-3-mini,target_mean_span,gender,root-heldout,5,0.9129474542859084,0.0321246163444386,0.9051526953243295,0.03414392040512812,0.6260895475041353,0.28685790678177325,3.4,"0,0,0,0,17"
phi-3-mini,target_mean_span,number,lemma-heldout,5,0.9084956835021412,0.018173703204245197,0.71399616101949,0.07236645782307281,0.8414610382253642,0.06703464527677702,16.0,"11,11,15,16,27"
phi-3-mini,target_mean_span,number,random,5,0.9712709310493282,0.005901984819333654,0.8758202671699055,0.01890215293382126,0.8414556001178257,0.12981533093150252,20.8,"13,15,20,26,30"
phi-3-mini,target_mean_span,number,root-heldout,5,0.8797629891464437,0.02929163307429049,0.6825140349348743,0.051009711393400076,0.8414483493077742,0.03831463983866947,22.2,"11,22,25,26,27"
phi-3-mini,target_mean_span,pos,lemma-heldout,5,0.7360071901779456,0.028711698560469835,0.6978317151283685,0.022387115512220196,0.6290024193366043,0.10700477084134126,14.6,"0,16,18,18,21"
phi-3-mini,target_mean_span,pos,random,5,0.9221457480724444,0.005247378905024622,0.907248318790985,0.00507137233394999,0.6290150812851877,0.29313066678725663,26.0,"14,25,29,31,31"
phi-3-mini,target_mean_span,pos,root-heldout,5,0.7085730436158907,0.02898187723909135,0.672008996868269,0.03363019546000788,0.6290290998711195,0.07954394374477128,21.0,"14,18,21,25,27"
qwen2.5-1.5b,full_prompt_final,gender,lemma-heldout,5,0.9487136609793125,0.015477355546031593,0.943660373964858,0.019431987301492565,0.6260711938911926,0.32264246708812,4.6,"0,0,0,1,22"
qwen2.5-1.5b,full_prompt_final,gender,random,5,0.9831883171323046,0.0014070333347261709,0.9820410991839312,0.0014823345620190746,0.6260906804432057,0.3570976366890989,14.0,"0,4,21,22,23"
qwen2.5-1.5b,full_prompt_final,gender,root-heldout,5,0.9453080461332789,0.014839961856812384,0.9409148153954355,0.015342754922642365,0.6260895475041353,0.3192184986291437,12.2,"0,9,10,21,21"
qwen2.5-1.5b,full_prompt_final,number,lemma-heldout,5,0.9610545396868556,0.01336862677788415,0.8350986003367321,0.10237905831001444,0.8414610382253642,0.11959350146149143,21.4,"17,22,22,23,23"
qwen2.5-1.5b,full_prompt_final,number,random,5,0.9878689416083203,0.004290155810289619,0.9477433083726433,0.02378353185001599,0.8414556001178257,0.14641334149049465,15.6,"9,10,15,21,23"
qwen2.5-1.5b,full_prompt_final,number,root-heldout,5,0.9659529150522286,0.009951093408828418,0.8915482048889967,0.05871263018795487,0.8414483493077741,0.12450456574445423,20.2,"12,20,23,23,23"
qwen2.5-1.5b,full_prompt_final,pos,lemma-heldout,5,0.8912901621181633,0.03009786648019574,0.8769219104416196,0.028065977992258764,0.6290024193366043,0.2622877427815588,18.2,"10,18,20,21,22"
qwen2.5-1.5b,full_prompt_final,pos,random,5,0.9617123024396861,0.005489630603604295,0.956315264238864,0.006248289648532752,0.6290150812851878,0.3326972211544984,19.2,"13,19,20,22,22"
qwen2.5-1.5b,full_prompt_final,pos,root-heldout,5,0.8696063490627897,0.02047259553447729,0.8373993264825389,0.01349715150402713,0.6290290998711194,0.24057724919167023,21.8,"19,21,23,23,23"
qwen2.5-1.5b,metadata_free_prompt_final,gender,lemma-heldout,5,0.8310287086760473,0.024947056988224078,0.8208230573525503,0.02302642612056366,0.6260711938911926,0.20495751478485486,18.8,"9,20,21,21,23"
qwen2.5-1.5b,metadata_free_prompt_final,gender,random,5,0.9593521854394671,0.004285571627655104,0.9566309317711023,0.004603662644693349,0.6260906804432058,0.3332615049962613,21.8,"20,21,22,23,23"
qwen2.5-1.5b,metadata_free_prompt_final,gender,root-heldout,5,0.7925108195681236,0.021712791286448496,0.7783790177364726,0.022054938550597692,0.6260895475041353,0.1664212720639884,11.4,"1,5,8,18,25"
qwen2.5-1.5b,metadata_free_prompt_final,number,lemma-heldout,5,0.9636106768178008,0.01533119322828385,0.8765536353499008,0.07592451127345144,0.8414610382253642,0.12214963859243652,20.4,"17,19,22,22,22"
qwen2.5-1.5b,metadata_free_prompt_final,number,random,5,0.9863802596696349,0.005356880713193084,0.9531542510784803,0.03142983763974857,0.8414556001178257,0.1449246595518093,16.4,"13,14,15,20,20"
qwen2.5-1.5b,metadata_free_prompt_final,number,root-heldout,5,0.9608399610268961,0.014241621300003244,0.8745027587039766,0.05627214872913141,0.8414483493077742,0.11939161171912172,20.8,"20,20,20,22,22"
qwen2.5-1.5b,metadata_free_prompt_final,pos,lemma-heldout,5,0.8334440500146968,0.020195799290109624,0.8102332460413262,0.027613817232744427,0.6290024193366043,0.2044416306780926,16.6,"11,13,19,20,20"
qwen2.5-1.5b,metadata_free_prompt_final,pos,random,5,0.9480961855879892,0.008360123021147482,0.9399441357897546,0.009834823256679212,0.6290150812851877,0.3190811043028014,17.4,"15,15,17,19,21"
qwen2.5-1.5b,metadata_free_prompt_final,pos,root-heldout,5,0.844072625319375,0.027940716853036195,0.8083035175117083,0.03519804731244222,0.6290290998711194,0.21504352544825558,15.2,"10,12,16,17,21"
qwen2.5-1.5b,target_final_subtoken,gender,lemma-heldout,5,0.8376226406543857,0.022359843415873677,0.8281408400262638,0.0198432670882183,0.6260711938911926,0.21155144676319307,20.4,"17,17,18,25,25"
qwen2.5-1.5b,target_final_subtoken,gender,random,5,0.9550934674733191,0.009498513774085787,0.9522806500987941,0.009887520389981082,0.6260906804432058,0.32900278703011354,19.4,"16,18,19,19,25"
qwen2.5-1.5b,target_final_subtoken,gender,root-heldout,5,0.8114519747128,0.02894139956562907,0.8002259329273279,0.03680616157439672,0.6260895475041353,0.18536242720866472,19.8,"18,18,20,21,22"
qwen2.5-1.5b,target_final_subtoken,number,lemma-heldout,5,0.9533949652187704,0.024456782818659505,0.8679004661470163,0.09102640499892402,0.8414610382253642,0.11193392699340632,18.4,"14,17,17,18,26"
qwen2.5-1.5b,target_final_subtoken,number,random,5,0.9899977341218589,0.003127473951807018,0.9470642630577885,0.036446716017328906,0.8414556001178257,0.1485421340040333,19.8,"18,19,19,21,22"
qwen2.5-1.5b,target_final_subtoken,number,root-heldout,5,0.9555189993882129,0.02788227983929099,0.8848186296533541,0.032001375121395996,0.8414483493077742,0.11407065008043864,18.4,"17,18,18,19,20"
qwen2.5-1.5b,target_final_subtoken,pos,lemma-heldout,5,0.7866319216768037,0.03307477336557586,0.7560930488086358,0.037819305576771704,0.6290024193366043,0.15762950234019946,15.6,"13,15,16,16,18"
qwen2.5-1.5b,target_final_subtoken,pos,random,5,0.939802609265833,0.007515738258383843,0.9300474597744379,0.00981806448546476,0.6290150812851877,0.31078752798064535,18.6,"12,18,20,21,22"
qwen2.5-1.5b,target_final_subtoken,pos,root-heldout,5,0.7985531462681168,0.03206274736243446,0.7598860268607196,0.03581657225503185,0.6290290998711194,0.1695240463969973,17.0,"12,13,18,19,23"
qwen2.5-1.5b,target_mean_span,gender,lemma-heldout,5,0.822509233453425,0.018755251797417244,0.8108478726530931,0.016421907682332416,0.6260711938911925,0.19643803956223232,21.4,"18,19,20,23,27"
qwen2.5-1.5b,target_mean_span,gender,random,5,0.9536043323590058,0.007319301482496047,0.9507100851160498,0.0075160776268942955,0.6260906804432058,0.3275136519157999,20.8,"18,20,20,21,25"
qwen2.5-1.5b,target_mean_span,gender,root-heldout,5,0.799744862121315,0.027595481275825264,0.7862109699087664,0.02626975205587196,0.6260895475041353,0.17365531461717987,19.6,"17,19,19,19,24"
qwen2.5-1.5b,target_mean_span,number,lemma-heldout,5,0.9502012099789272,0.01864137367728861,0.8326851200951294,0.08783084970963438,0.8414610382253642,0.1087401717535631,18.6,"14,17,20,20,22"
qwen2.5-1.5b,target_mean_span,number,random,5,0.9874440894568689,0.004962631807601971,0.9307559898407145,0.04441502547340394,0.8414556001178257,0.14598848933904335,18.4,"14,16,19,21,22"
qwen2.5-1.5b,target_mean_span,number,root-heldout,5,0.9384990823193528,0.014320774636486986,0.8473019157657345,0.059131246147096986,0.8414483493077742,0.0970507330115786,19.4,"15,17,21,21,23"
qwen2.5-1.5b,target_mean_span,pos,lemma-heldout,5,0.7838716168856129,0.016981250397443626,0.7510201354890773,0.014698045435604806,0.6290024193366042,0.15486919754900857,15.4,"11,15,15,18,18"
qwen2.5-1.5b,target_mean_span,pos,random,5,0.9344857213919099,0.011403210166627813,0.9241775580283356,0.013046132131610062,0.6290150812851877,0.30547064010672215,13.6,"9,13,14,14,18"
qwen2.5-1.5b,target_mean_span,pos,root-heldout,5,0.7792095326384335,0.03348905295886429,0.7358449248739525,0.028471194519480932,0.6290290998711194,0.15018043276731408,16.6,"14,15,17,17,20"
qwen3-0.6b,full_prompt_final,gender,lemma-heldout,5,0.9353032877891827,0.0090791015812895,0.9301223064942391,0.010005424644211818,0.6260711938911925,0.3092320938979901,3.2,"0,0,1,5,10"
qwen3-0.6b,full_prompt_final,gender,random,5,0.9763757279133529,0.005286471405977286,0.9747647885295059,0.0056005803704724825,0.6260906804432058,0.35028504747014705,2.0,"0,2,2,3,3"
qwen3-0.6b,full_prompt_final,gender,root-heldout,5,0.9014705549135567,0.04509310604955723,0.8952404436253556,0.04438664503745294,0.6260895475041353,0.2753810074094215,4.6,"1,2,5,6,9"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,5,0.9419024312872455,0.00943455217714305,0.7887809530149519,0.09161503936569315,0.8414610382253642,0.10044139306188113,12.6,"8,12,12,12,19"
qwen3-0.6b,full_prompt_final,number,random,5,0.9793571703713774,0.0027423675734037363,0.8997611261625889,0.032947126358758495,0.8414556001178257,0.1379015702535518,12.6,"6,7,8,19,23"
qwen3-0.6b,full_prompt_final,number,root-heldout,5,0.9478596515079418,0.013174644152930421,0.808574471149584,0.03991946167170209,0.8414483493077742,0.10641130220016766,16.4,"9,12,19,20,22"
qwen3-0.6b,full_prompt_final,pos,lemma-heldout,5,0.875983901236801,0.02344828015453969,0.8565231669309181,0.02422700160441219,0.6290024193366043,0.2469814819001967,11.8,"6,10,11,13,19"
qwen3-0.6b,full_prompt_final,pos,random,5,0.9563938318221901,0.008763374279593469,0.9497065339293581,0.009970806751583667,0.6290150812851877,0.32737875053700227,7.6,"6,8,8,8,8"
qwen3-0.6b,full_prompt_final,pos,root-heldout,5,0.8604739186469803,0.04800968716783242,0.8294750526211697,0.046554221860579025,0.6290290998711194,0.23144481877586087,12.6,"8,9,10,13,23"
qwen3-0.6b,metadata_free_prompt_final,gender,lemma-heldout,5,0.8242109079373711,0.02849671297526088,0.8131439029380635,0.02476601310915958,0.6260711938911926,0.1981397140461786,18.0,"8,19,19,21,23"
qwen3-0.6b,metadata_free_prompt_final,gender,random,5,0.9346647633290284,0.0053118317963579504,0.9301049802411357,0.005699361732936735,0.6260906804432058,0.30857408288582244,8.2,"1,1,7,11,21"
qwen3-0.6b,metadata_free_prompt_final,gender,root-heldout,5,0.809120159517821,0.03637937149657272,0.7971906789321291,0.034121351448932254,0.6260895475041353,0.1830306120136859,10.4,"1,1,4,23,23"
qwen3-0.6b,metadata_free_prompt_final,number,lemma-heldout,5,0.9265819228241904,0.00825361866265148,0.742182235189192,0.09908091832686428,0.8414610382253643,0.0851208845988263,15.6,"12,15,16,17,18"
qwen3-0.6b,metadata_free_prompt_final,number,random,5,0.9668012598282465,0.0037718866410433715,0.8155447172432837,0.06731642728849335,0.8414556001178257,0.1253456597104208,14.4,"8,11,13,19,21"
qwen3-0.6b,metadata_free_prompt_final,number,root-heldout,5,0.9261572972605533,0.01741367843380751,0.7381562736680729,0.04876053027418827,0.8414483493077742,0.08470894795277908,13.6,"10,11,12,17,18"
qwen3-0.6b,metadata_free_prompt_final,pos,lemma-heldout,5,0.8198170800642142,0.02734563411487045,0.7855483100889077,0.024143942991238718,0.6290024193366043,0.19081466072760983,16.8,"8,13,20,20,23"
qwen3-0.6b,metadata_free_prompt_final,pos,random,5,0.9321471047097927,0.013035703931828907,0.919831411802084,0.01650772532305104,0.6290150812851878,0.30313202342460493,15.0,"8,14,14,19,20"
qwen3-0.6b,metadata_free_prompt_final,pos,root-heldout,5,0.8462111379926289,0.025828186281919314,0.8134982180331756,0.027894811705993686,0.6290290998711194,0.2171820381215095,18.2,"13,17,19,21,21"
qwen3-0.6b,target_final_subtoken,gender,lemma-heldout,5,0.840170847211837,0.01954984293422783,0.8286359485123347,0.014937459545845659,0.6260711938911925,0.21409965332064443,22.0,"18,21,21,24,26"
qwen3-0.6b,target_final_subtoken,gender,random,5,0.9521174631228332,0.005904050932170343,0.9489821864822361,0.006311105781635035,0.6260906804432058,0.3260267826796275,22.8,"17,20,25,25,27"
qwen3-0.6b,target_final_subtoken,gender,root-heldout,5,0.8406049894636667,0.02261704594024832,0.8302948870247524,0.025566779585658596,0.6260895475041353,0.21451544195953137,17.8,"10,15,19,22,23"
qwen3-0.6b,target_final_subtoken,number,lemma-heldout,5,0.9457365236897559,0.011206637835850658,0.7990663428107452,0.09550245792146693,0.8414610382253642,0.10427548546439172,15.6,"9,14,16,19,20"
qwen3-0.6b,target_final_subtoken,number,random,5,0.9736113565812431,0.004115006288476689,0.8664228526855495,0.05366683519745081,0.8414556001178257,0.13215575646341743,19.4,"10,13,23,24,27"
qwen3-0.6b,target_final_subtoken,number,root-heldout,5,0.9414821108920762,0.01702415736233239,0.8056041509278001,0.07985418075026807,0.8414483493077742,0.10003376158430197,11.4,"7,10,11,11,18"
qwen3-0.6b,target_final_subtoken,pos,lemma-heldout,5,0.8506670133628781,0.019735872342508252,0.8213297039240933,0.022775383618441898,0.6290024193366043,0.2216645940262736,16.6,"12,16,16,18,21"
qwen3-0.6b,target_final_subtoken,pos,random,5,0.941717050670405,0.010106190825809769,0.9325641452278856,0.0126485920178738,0.6290150812851877,0.3127019693852172,20.2,"12,19,21,24,25"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,5,0.8262048070183372,0.012912308999462255,0.7858295776527123,0.027635352693437792,0.6290290998711194,0.19717570714721772,16.0,"9,13,16,19,23"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,5,0.839738291074706,0.04100737633816964,0.8299359425815052,0.03807111081150559,0.6260711938911925,0.21366709718351345,18.8,"13,18,19,20,24"
qwen3-0.6b,target_mean_span,gender,random,5,0.948286089774092,0.005202530641916653,0.9447583376274264,0.005506927093376759,0.6260906804432058,0.32219540933088614,22.2,"16,20,25,25,25"
qwen3-0.6b,target_mean_span,gender,root-heldout,5,0.8267752022296241,0.037773815908032124,0.8168214387383654,0.03384014592101434,0.6260895475041353,0.20068565472548885,22.0,"19,20,21,24,26"
qwen3-0.6b,target_mean_span,number,lemma-heldout,5,0.9378650896154805,0.014172525273493877,0.7665218811407821,0.07774492491989525,0.8414610382253642,0.09640405139011625,16.0,"14,14,17,17,18"
qwen3-0.6b,target_mean_span,number,random,5,0.9731862778419776,0.006430544503586906,0.8322439256084533,0.04982745856733804,0.8414556001178257,0.13173067772415203,17.2,"13,13,19,20,21"
qwen3-0.6b,target_mean_span,number,root-heldout,5,0.9238177780798947,0.01413815673320862,0.7015848975277061,0.07247239765255115,0.8414483493077742,0.08236942877212058,15.6,"12,13,13,20,20"
qwen3-0.6b,target_mean_span,pos,lemma-heldout,5,0.8427980645307166,0.020344301551700965,0.8116251318040757,0.02407695211836022,0.6290024193366043,0.21379564519411223,16.2,"13,14,17,18,19"
qwen3-0.6b,target_mean_span,pos,random,5,0.9412892576932643,0.008960296906066667,0.9308594290382098,0.011018974132561752,0.6290150812851877,0.31227417640807653,16.8,"14,16,16,18,20"
qwen3-0.6b,target_mean_span,pos,root-heldout,5,0.820682162479933,0.018171015535193524,0.781774299894658,0.020672772669038227,0.6290290998711194,0.1916530626088136,16.6,"13,15,17,19,19"
qwen3-8b,full_prompt_final,gender,lemma-heldout,5,0.946369836630186,0.007279922148612095,0.9415276539455931,0.007866890662150223,0.6260711938911925,0.3202986427389935,14.0,"6,12,16,18,18"
qwen3-8b,full_prompt_final,gender,random,5,0.9844633267622868,0.004600043844817343,0.9834261462817322,0.004882108927591117,0.6260906804432058,0.35837264631908095,14.6,"0,13,18,19,23"
qwen3-8b,full_prompt_final,gender,root-heldout,5,0.9204146556998165,0.05266991549947901,0.9163127532012998,0.052848408553774866,0.6260895475041353,0.2943251081956813,15.8,"5,13,16,16,29"
qwen3-8b,full_prompt_final,number,lemma-heldout,5,0.9799952416559037,0.0050101482048451875,0.8863727828612656,0.07339100468581328,0.8414610382253642,0.13853420343053952,19.4,"17,17,17,20,26"
qwen3-8b,full_prompt_final,number,random,5,0.9934031223800783,0.0025526259626431434,0.9665705912195651,0.02597758403043263,0.8414556001178257,0.15194752226225278,15.2,"8,12,17,17,22"
qwen3-8b,full_prompt_final,number,root-heldout,5,0.9851025309858837,0.0049007553951723685,0.9405245180353402,0.0437263211491994,0.8414483493077742,0.14365418167810934,16.4,"11,13,17,18,23"
qwen3-8b,full_prompt_final,pos,lemma-heldout,5,0.8812992063671512,0.014891143388136187,0.8649956584836109,0.009859961720013896,0.6290024193366042,0.2522967870305469,20.2,"17,17,18,23,26"
qwen3-8b,full_prompt_final,pos,random,5,0.9636260655255839,0.006800333405388565,0.9582384726017835,0.007909825459268723,0.6290150812851878,0.3346109842403961,25.4,"22,24,26,26,29"
qwen3-8b,full_prompt_final,pos,root-heldout,5,0.8536651819024579,0.057385914660851925,0.8331653978976572,0.049108059068013694,0.6290290998711194,0.22463608203133836,19.2,"15,15,16,20,30"
qwen3-8b,metadata_free_prompt_final,gender,lemma-heldout,5,0.8716756168853239,0.02780776706934863,0.8627497607683315,0.029963572950720947,0.6260711938911926,0.24560442299413135,21.2,"13,20,23,24,26"
qwen3-8b,metadata_free_prompt_final,gender,random,5,0.9599911630752498,0.007173048147611407,0.9573369748883044,0.00754786806591844,0.6260906804432058,0.3339004826320441,25.2,"14,24,25,29,34"
qwen3-8b,metadata_free_prompt_final,gender,root-heldout,5,0.8669863820723721,0.020952498416715808,0.856780221675387,0.02162674623101815,0.6260895475041353,0.24089683456823696,17.0,"11,15,16,19,24"
qwen3-8b,metadata_free_prompt_final,number,lemma-heldout,5,0.9706319534135455,0.01295275188762879,0.8679343043735276,0.09902366892423196,0.8414610382253642,0.1291709151881812,17.6,"14,15,18,18,23"
qwen3-8b,metadata_free_prompt_final,number,random,5,0.9908492511272744,0.002740877887622512,0.959786990376851,0.01860159658959865,0.8414556001178257,0.14939365100944874,20.8,"15,15,18,28,28"
qwen3-8b,metadata_free_prompt_final,number,root-heldout,5,0.9693553576688645,0.0032530586298930493,0.9011455781425196,0.05641055889826507,0.8414483493077742,0.1279070083610903,19.0,"13,14,20,20,28"
qwen3-8b,metadata_free_prompt_final,pos,lemma-heldout,5,0.8700228367286951,0.027476316479821104,0.848801148069646,0.03349175277517251,0.6290024193366043,0.24102041739209082,22.0,"17,22,23,23,25"
qwen3-8b,metadata_free_prompt_final,pos,random,5,0.9512883532683654,0.008485564320077289,0.9433931916404669,0.009598487750723982,0.6290150812851878,0.3222732719831777,25.4,"17,23,28,29,30"
qwen3-8b,metadata_free_prompt_final,pos,root-heldout,5,0.8636541026974474,0.019548697535435554,0.834090017584928,0.01353461417551574,0.6290290998711194,0.23462500282632784,22.0,"13,21,24,25,27"
qwen3-8b,target_final_subtoken,gender,lemma-heldout,5,0.9165739922506969,0.023523906354687905,0.9105410753428582,0.02469260767372605,0.6260711938911925,0.2905027983595042,17.8,"12,12,15,23,27"
qwen3-8b,target_final_subtoken,gender,random,5,0.9723358937756327,0.0057040480227771514,0.9705379572916206,0.005985770866589285,0.6260906804432058,0.34624521333242697,23.8,"11,15,29,31,33"
qwen3-8b,target_final_subtoken,gender,root-heldout,5,0.9170058686243854,0.024438260482314643,0.9106094873971937,0.022937495375727302,0.6260895475041353,0.2909163211202501,29.8,"23,26,32,33,35"
qwen3-8b,target_final_subtoken,number,lemma-heldout,5,0.9848906713796932,0.004168446393697104,0.9478390818589398,0.040116536835986545,0.8414610382253642,0.14342963315432897,12.6,"9,9,13,14,18"
qwen3-8b,target_final_subtoken,number,random,5,0.9927643713321098,0.0004263360365455787,0.9664448986618378,0.024701759841326963,0.8414556001178257,0.15130877121428415,14.6,"6,8,9,16,34"
qwen3-8b,target_final_subtoken,number,root-heldout,5,0.9855264767860785,0.006757323408609666,0.9409595032979332,0.03564312788061842,0.8414483493077742,0.1440781274783042,19.0,"11,13,15,23,33"
qwen3-8b,target_final_subtoken,pos,lemma-heldout,5,0.8649180364935447,0.022123423570340934,0.8470373965125487,0.02288980756842431,0.6290024193366042,0.23591561715694037,20.4,"12,16,16,23,35"
qwen3-8b,target_final_subtoken,pos,random,5,0.9529888981843669,0.0024595098261258517,0.9463424831628366,0.002935443352425428,0.6290150812851877,0.3239738168991792,20.6,"8,19,20,22,34"
qwen3-8b,target_final_subtoken,pos,root-heldout,5,0.8623777330589911,0.035649379051898494,0.8396138162682479,0.017876727233928077,0.6290290998711194,0.23334863318787163,18.8,"12,13,15,21,33"
qwen3-8b,target_mean_span,gender,lemma-heldout,5,0.9006131466249745,0.015264175901759559,0.8937593187132414,0.013770839606284217,0.6260711938911925,0.27454195273378196,24.2,"13,20,24,31,33"
qwen3-8b,target_mean_span,gender,random,5,0.9748890852649943,0.003399165353509521,0.9731655373645678,0.003629284740918305,0.6260906804432058,0.34879840482178864,23.6,"17,17,25,29,30"
qwen3-8b,target_mean_span,gender,root-heldout,5,0.92721795481839,0.012107091162222156,0.921661636137579,0.01236389937098423,0.6260895475041353,0.3011284073142546,31.4,"25,32,33,33,34"
qwen3-8b,target_mean_span,number,lemma-heldout,5,0.9814843767702174,0.006006937056561376,0.9032040902551974,0.05968065691046051,0.8414610382253642,0.14002333854485308,23.6,"19,20,21,26,32"
qwen3-8b,target_mean_span,number,random,5,0.992978043640813,0.003597475504712677,0.9662570752520361,0.02831297836952506,0.8414556001178257,0.15152244352298733,20.6,"16,21,22,22,22"
qwen3-8b,target_mean_span,number,root-heldout,5,0.9823368001268891,0.007043481731367485,0.8990727105383479,0.0659987796522698,0.8414483493077741,0.1408884508191149,19.2,"14,15,18,21,28"
qwen3-8b,target_mean_span,pos,lemma-heldout,5,0.8438587288308048,0.03127706383109772,0.8214626543599648,0.0380685643891499,0.6290024193366042,0.21485630949420037,20.0,"14,15,21,21,29"
qwen3-8b,target_mean_span,pos,random,5,0.9510744567797952,0.007150678960906006,0.943756283502583,0.00756659405250657,0.6290150812851877,0.3220593754946074,17.0,"7,9,20,22,27"
qwen3-8b,target_mean_span,pos,root-heldout,5,0.8683270400434123,0.02072360804881748,0.8409511265172928,0.03598933233429049,0.6290290998711195,0.239297940172293,19.8,"9,18,19,20,33"
