model_id,feature_set,task,split,fold,label_mode,layer,dev_accuracy,dev_macro_f1
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,real,12,0.785904255319149,0.7816472760916102
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,real,13,0.761968085106383,0.7562681181069713
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,real,14,0.7593085106382979,0.7468225402937045
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,real,15,0.6702127659574468,0.6656339644291451
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,0,0.5093085106382979,0.48694566935685163
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,1,0.4654255319148936,0.4413860390858292
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,2,0.523936170212766,0.5142855080935577
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,3,0.4720744680851064,0.4673261214388818
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,4,0.4627659574468085,0.4625796910710621
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,5,0.4747340425531915,0.46508482756260994
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,6,0.4853723404255319,0.48412348108165604
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,7,0.4867021276595745,0.48493881838571384
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,8,0.49069148936170215,0.486367194953838
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,9,0.5079787234042553,0.5034266133637921
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,10,0.5106382978723404,0.5010961116880119
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,11,0.4800531914893617,0.47050169006830506
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,12,0.5146276595744681,0.5080430516099546
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,13,0.5372340425531915,0.5196193609022557
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,14,0.5053191489361702,0.5012409071459136
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,3,shuffled,15,0.48404255319148937,0.47899747869749365
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,0,0.7659574468085106,0.7533525653927291
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,1,0.8058510638297872,0.7910729509194983
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,2,0.773936170212766,0.7605185268442547
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,3,0.6928191489361702,0.6739290802507025
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,4,0.7712765957446809,0.7556799721951477
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,5,0.7526595744680851,0.7386683805779967
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,6,0.7672872340425532,0.7478072066581964
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,7,0.7486702127659575,0.7375189065503925
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,8,0.7779255319148937,0.7615621944389068
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,9,0.7353723404255319,0.7226599058902894
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,10,0.7526595744680851,0.7271343961420511
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,11,0.7393617021276596,0.7238919485969053
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,12,0.7752659574468085,0.7579751020276022
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,13,0.7526595744680851,0.7429711790778186
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,14,0.6888297872340425,0.6740753911806543
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,real,15,0.7273936170212766,0.7146363631315216
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,0,0.5292553191489362,0.5051417609136943
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,1,0.48936170212765956,0.4769150508651422
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,2,0.538563829787234,0.49993771834510936
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,3,0.5159574468085106,0.4822033898305085
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,4,0.5252659574468085,0.5047657698373901
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,5,0.5079787234042553,0.49233688512625895
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,6,0.5478723404255319,0.5203937693208079
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,7,0.5226063829787234,0.5057187792369956
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,8,0.5691489361702128,0.553679767871274
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,9,0.523936170212766,0.510630253322863
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,10,0.5305851063829787,0.5181088582823679
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,11,0.5279255319148937,0.5046526946663327
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,12,0.526595744680851,0.5095987572906592
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,13,0.5465425531914894,0.5253219503797506
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,14,0.46941489361702127,0.45802829723476085
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,4,shuffled,15,0.4640957446808511,0.45954563855456065
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,0,0.8311170212765957,0.5771563473520249
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,1,0.785904255319149,0.6096939892761729
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,2,0.773936170212766,0.4658168339209836
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,3,0.8337765957446809,0.5129782799748902
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,4,0.8696808510638298,0.6168279805766711
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,5,0.8537234042553191,0.5267267772913461
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,6,0.8444148936170213,0.5247477006085702
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,7,0.824468085106383,0.6129046722267061
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,8,0.8829787234042553,0.595542886340603
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,9,0.8523936170212766,0.6017890576242979
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,10,0.8882978723404256,0.5820246324675292
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,11,0.901595744680851,0.6657669467119506
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,12,0.8816489361702128,0.6865633638876765
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,13,0.9242021276595744,0.6497658653036865
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,14,0.8776595744680851,0.5625632443917467
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,real,15,0.8351063829787234,0.5309963835832567
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,0,0.75,0.3203814424812104
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,1,0.6914893617021277,0.3158786934974978
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,2,0.6875,0.3242654508611955
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,3,0.6981382978723404,0.33280802733232784
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,4,0.6702127659574468,0.33482701830011985
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,5,0.6861702127659575,0.3178746213003962
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,6,0.6702127659574468,0.32664383561643834
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,7,0.663563829787234,0.31397612096180777
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,8,0.6555851063829787,0.31693260441204796
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,9,0.6329787234042553,0.30627397842321286
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,10,0.6436170212765957,0.3053705874365774
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,11,0.613031914893617,0.3055555555555555
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,12,0.6316489361702128,0.32018902140433897
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,13,0.6170212765957447,0.30957583776317515
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,14,0.6888297872340425,0.3272819267354787
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,0,shuffled,15,0.6821808510638298,0.3322669845440244
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,0,0.8045212765957447,0.5894328691208751
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,1,0.7912234042553191,0.5388969958971023
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,2,0.788563829787234,0.553091023388053
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,3,0.875,0.6776886630375847
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,4,0.8723404255319149,0.7230821757036466
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,5,0.851063829787234,0.6033333333333334
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,6,0.8617021276595744,0.6570199582992577
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,7,0.8670212765957447,0.7225732696108489
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,8,0.8803191489361702,0.7597086307841553
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,9,0.8577127659574468,0.7024837145485098
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,10,0.8909574468085106,0.8306006533638522
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,11,0.8723404255319149,0.7516717046807732
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,12,0.9095744680851063,0.72433951247993
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,13,0.8497340425531915,0.6990091352892841
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,14,0.8031914893617021,0.6162607986137397
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,real,15,0.8257978723404256,0.5610847888021802
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,0,0.6901595744680851,0.40141308555942706
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,1,0.6156914893617021,0.2991840690809763
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,2,0.6476063829787234,0.32140502633428236
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,3,0.5784574468085106,0.29454736440030554
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,4,0.6436170212765957,0.32581783981478146
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,5,0.5837765957446809,0.29665103418013333
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,6,0.6276595744680851,0.319203038657848
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,7,0.6170212765957447,0.3202297141691081
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,8,0.6396276595744681,0.3383046410648524
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,9,0.6396276595744681,0.38501332889949963
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,10,0.6835106382978723,0.42153712294863216
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,11,0.6196808510638298,0.3226541509369792
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,12,0.6316489361702128,0.33037409076863467
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,13,0.6156914893617021,0.36538783930533497
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,14,0.6183510638297872,0.32943728044126946
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,1,shuffled,15,0.6143617021276596,0.3428060519666059
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,0,0.8337765957446809,0.7287677287677288
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,1,0.7473404255319149,0.46000957281321053
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,2,0.785904255319149,0.4581263897040417
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,3,0.836436170212766,0.5203142150304577
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,4,0.8829787234042553,0.6291974574492849
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,5,0.8085106382978723,0.50331129036165
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,6,0.788563829787234,0.4963219963219963
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,7,0.8643617021276596,0.6580482583398305
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,8,0.7965425531914894,0.5735051272862961
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,9,0.9055851063829787,0.6690252857033915
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,10,0.9175531914893617,0.7247650048161557
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,11,0.8736702127659575,0.6299819510991651
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,12,0.913563829787234,0.7116851267954832
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,13,0.8324468085106383,0.5569168497263383
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,14,0.8670212765957447,0.5988123012676662
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,real,15,0.8257978723404256,0.4672039540416429
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,0,0.7726063829787234,0.34894599032530066
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,1,0.6742021276595744,0.3270052206929283
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,2,0.7061170212765957,0.33275056107329287
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,3,0.6675531914893617,0.321416777690477
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,4,0.6981382978723404,0.3329360941456875
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,5,0.6968085106382979,0.3304888377518897
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,6,0.6037234042553191,0.30333625391391755
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,7,0.6768617021276596,0.30514325929645303
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,8,0.7034574468085106,0.32105867475170774
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,9,0.7101063829787234,0.33791288797010677
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,10,0.6954787234042553,0.316094631345689
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,11,0.6090425531914894,0.2894510802029099
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,12,0.6449468085106383,0.3043076041681341
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,13,0.6795212765957447,0.3333333333333333
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,14,0.6901595744680851,0.3124574708946268
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,2,shuffled,15,0.6462765957446809,0.3080314092850255
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,0,0.8311170212765957,0.47792190775681337
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,1,0.6861702127659575,0.36282884628609685
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,2,0.7832446808510638,0.5481161417443936
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,3,0.8058510638297872,0.45303897938191806
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,4,0.7726063829787234,0.4635738477809051
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,5,0.8909574468085106,0.8486197377501726
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,6,0.8789893617021277,0.6211226224601519
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,7,0.8896276595744681,0.619912942403913
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,8,0.8710106382978723,0.5786721706226351
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,9,0.8843085106382979,0.7466569510687157
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,10,0.9029255319148937,0.6944793084643596
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,11,0.8404255319148937,0.5868244942168581
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,12,0.8829787234042553,0.6395548257617223
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,13,0.788563829787234,0.5034007999797473
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,14,0.7938829787234043,0.519436968687257
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,real,15,0.7938829787234043,0.5029706398960401
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,0,0.7659574468085106,0.31683658106422335
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,1,0.7021276595744681,0.34068035006256797
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,2,0.6343085106382979,0.308493881012965
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,3,0.6582446808510638,0.3126158614503083
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,4,0.6928191489361702,0.3146091737558716
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,5,0.6648936170212766,0.3174379453449221
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,6,0.7007978723404256,0.3451807258115333
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,7,0.6768617021276596,0.3426282138238512
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,8,0.7247340425531915,0.4213747369451378
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,9,0.7273936170212766,0.3949580638416743
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,10,0.6555851063829787,0.38314191436589434
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,11,0.6409574468085106,0.30725512043554276
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,12,0.6502659574468085,0.3042726951284888
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,13,0.6329787234042553,0.3101714696112757
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,14,0.5545212765957447,0.27473704215365946
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,3,shuffled,15,0.636968085106383,0.2980178990237666
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,0,0.8071808510638298,0.5753956429851418
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,1,0.7965425531914894,0.5680946319244192
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,2,0.8125,0.5131585334003047
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,3,0.8550531914893617,0.5973184673184321
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,4,0.8577127659574468,0.6055850279988211
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,5,0.8776595744680851,0.6650202778606573
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,6,0.8909574468085106,0.7634912619471818
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,7,0.863031914893617,0.6936705740972612
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,8,0.8457446808510638,0.7156177255983295
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,9,0.901595744680851,0.7438937198067633
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,10,0.9082446808510638,0.7694816884570206
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,11,0.9148936170212766,0.7755753018910913
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,12,0.8962765957446809,0.6999206032334276
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,13,0.8537234042553191,0.6304463969011812
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,14,0.8736702127659575,0.7263646083934776
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,real,15,0.8404255319148937,0.6170756056403891
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,0,0.7686170212765957,0.34102354375160376
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,1,0.699468085106383,0.3300182769269553
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,2,0.6382978723404256,0.3103046482848761
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,3,0.648936170212766,0.30979679343773303
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,4,0.5757978723404256,0.29867680956736203
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,5,0.5837765957446809,0.2960204885736801
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,6,0.6050531914893617,0.3170202888243545
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,7,0.6117021276595744,0.3148232901093313
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,8,0.6702127659574468,0.3367003367003367
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,9,0.6821808510638298,0.32470770229487367
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,10,0.6582446808510638,0.3136173882779049
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,11,0.6795212765957447,0.32881865609138333
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,12,0.6555851063829787,0.32150392817059487
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,13,0.6569148936170213,0.32039485959511144
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,14,0.6502659574468085,0.31829195014634337
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,4,shuffled,15,0.6795212765957447,0.32564973901974564
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,0,0.9428191489361702,0.8368837112544206
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,1,0.9175531914893617,0.8125929703769815
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,2,0.925531914893617,0.8334219803644265
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,3,0.9335106382978723,0.7558031030224229
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,4,0.9468085106382979,0.8660276325251157
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,5,0.9428191489361702,0.7934971131861354
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,6,0.9308510638297872,0.7798996329381676
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,7,0.9534574468085106,0.8335989912084955
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,8,0.9321808510638298,0.8225174603174604
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,9,0.9428191489361702,0.8509616368742852
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,10,0.9654255319148937,0.9077037558610316
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,11,0.9521276595744681,0.7750542304279006
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,12,0.9601063829787234,0.8374111211256322
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,13,0.9414893617021277,0.8730331258907028
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,14,0.9414893617021277,0.7648022052039645
llama-3.2-1b,metadata_free_prompt_final,number,random,0,real,15,0.9401595744680851,0.796569047676309
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,0,0.7526595744680851,0.3164102564102564
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,1,0.7340425531914894,0.32132722743276715
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,2,0.726063829787234,0.30759447674418605
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,3,0.7313829787234043,0.33060170580675313
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,4,0.7313829787234043,0.32013808371862224
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,5,0.7061170212765957,0.3141247616598824
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,6,0.738031914893617,0.33053630584653954
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,7,0.7273936170212766,0.3335069131272839
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,8,0.738031914893617,0.3254019916237855
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,9,0.7433510638297872,0.34011177738362247
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,10,0.7553191489361702,0.3424379776862392
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,11,0.75,0.3378815699295958
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,12,0.7420212765957447,0.33980999269567524
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,13,0.7513297872340425,0.3485276964459996
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,14,0.738031914893617,0.3254216657972527
llama-3.2-1b,metadata_free_prompt_final,number,random,0,shuffled,15,0.7406914893617021,0.326426207165109
llama-3.2-1b,metadata_free_prompt_final,number,random,1,real,0,0.9228723404255319,0.5760761304576157
llama-3.2-1b,metadata_free_prompt_final,number,random,1,real,1,0.901595744680851,0.5567176186645213
llama-3.2-1b,metadata_free_prompt_final,number,random,1,real,2,0.9148936170212766,0.6393869239013933
llama-3.2-1b,metadata_free_prompt_final,number,random,1,real,3,0.925531914893617,0.7021314078214013
